transaction_id,customer_id,rules_triggered,risk_score,transaction_amount,transaction_date,merchant_category,location,is_fraud
TXN0006859,CUST02684,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,225000.0,2023-09-29 00:54:39,Education,Chandigarh,0
TXN0006938,CUST02699,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,333941.7,2024-01-16 04:51:46,Investment,Pune,0
TXN0029487,CUST00243,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,111017.41,2023-01-08 04:06:08,Dining,Kolkata,1
TXN0024711,CUST00952,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,550025.14,2023-07-02 03:18:48,Investment,Surat,0
TXN0024647,CUST00169,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,246708.62,2023-12-09 02:44:43,Investment,Bhopal,0
TXN0029627,CUST00326,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,273367.6,2024-12-08 01:42:37,Investment,Bhopal,0
TXN0042461,CUST02410,"R1_high_value, R2_rapid_succession, R4_spending_spike",7,408583.06,2023-08-13 20:54:37,Electronics,Pune,1
TXN0040214,CUST00331,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,258994.69,2023-01-15 01:50:54,Investment,Bengaluru,0
TXN0006810,CUST01276,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,750000.0,2023-10-08 04:28:30,Investment,Pune,0
TXN0044059,CUST00994,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,381263.73,2024-08-25 01:02:48,Investment,Mumbai,0
TXN0044184,CUST00822,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,607064.25,2023-04-28 03:35:35,Investment,Mumbai,0
TXN0052212,CUST02503,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,377091.03,2023-08-07 02:46:51,Utilities,Surat,1
TXN0052156,CUST02855,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,494052.08,2024-12-09 00:41:31,Investment,Indore,0
TXN0044115,CUST01730,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,120000.0,2024-06-21 02:09:29,Electronics,Chennai,0
TXN0044105,CUST02647,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,385699.93,2024-02-01 00:00:02,Investment,Chandigarh,0
TXN0044397,CUST01387,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,187680.27,2024-06-14 03:40:31,Salary,Kochi,0
TXN0045675,CUST00421,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,113806.7,2023-07-04 02:01:23,Electronics,Indore,0
TXN0043888,CUST02764,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,101135.76,2023-12-06 00:39:00,Education,Bengaluru,0
TXN0059365,CUST01574,"R1_high_value, R2_rapid_succession, R4_spending_spike",7,167830.73,2023-06-18 13:29:00,Electronics,Hyderabad,1
TXN0047963,CUST01803,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,220833.25,2023-01-30 04:55:40,Investment,Kolkata,0
TXN0029599,CUST02821,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,171173.86,2024-04-23 01:27:23,Investment,Chennai,0
TXN0005779,CUST00058,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,130165.44,2023-08-02 00:14:12,Salary,Lucknow,0
TXN0029236,CUST00592,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,228295.7,2024-06-14 04:49:00,Investment,Ahmedabad,0
TXN0025174,CUST00265,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,194428.85,2024-04-07 02:40:00,Investment,Chennai,0
TXN0006577,CUST00275,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,470963.25,2023-06-18 02:02:54,Investment,Pune,0
TXN0025091,CUST00165,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,455346.33,2024-10-22 02:51:23,Investment,Jaipur,0
TXN0006163,CUST02090,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,375744.75,2023-08-22 01:49:46,Investment,Hyderabad,0
TXN0048024,CUST02265,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,156724.88,2023-09-28 02:34:49,Salary,Ahmedabad,0
TXN0025085,CUST02462,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,1232054.0,2024-04-17 03:05:58,Atm Withdrawal,Ahmedabad,0
TXN0024957,CUST00655,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,226894.55,2024-02-17 02:55:14,Entertainment,Surat,1
TXN0047981,CUST01198,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,120000.0,2023-04-29 03:12:03,Electronics,Surat,0
TXN0029212,CUST00069,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,484116.03,2024-11-12 04:44:53,Healthcare,Bengaluru,1
TXN0000549,CUST02145,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,219700.72,2023-10-13 02:19:31,Investment,Pune,0
TXN0050931,CUST00410,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,454477.82,2024-05-17 02:17:01,Investment,Ahmedabad,0
TXN0054905,CUST02507,"R1_high_value, R2_rapid_succession, R4_spending_spike",7,461781.38,2023-03-26 12:33:17,Groceries,Kochi,1
TXN0000912,CUST00334,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,189996.06,2023-03-02 04:47:15,Salary,Lucknow,0
TXN0049988,CUST02915,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,471563.52,2024-11-12 04:09:01,Investment,Ahmedabad,0
TXN0020041,CUST02675,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,199345.69,2024-07-29 01:21:21,Investment,Jaipur,0
TXN0032938,CUST00561,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,120000.0,2023-08-25 00:53:05,Electronics,Bhopal,0
TXN0032873,CUST00482,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,242172.65,2024-04-07 00:09:35,Investment,Lucknow,0
TXN0033024,CUST01061,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,415134.64,2024-12-06 00:13:37,Investment,Pune,0
TXN0033090,CUST01015,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,108903.95,2024-06-06 01:49:00,Utilities,Indore,1
TXN0032223,CUST01554,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,132424.3,2024-01-03 02:07:46,Electronics,Jaipur,1
TXN0019930,CUST00711,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,194239.93,2023-05-30 04:21:14,Investment,Jaipur,0
TXN0019788,CUST00215,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,103978.29,2024-04-12 01:41:30,Electronics,Delhi,1
TXN0000856,CUST00812,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,372981.03,2023-01-13 01:10:09,Investment,Jaipur,0
TXN0033136,CUST02595,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,120000.0,2024-03-28 01:57:30,Electronics,Surat,0
TXN0060134,CUST02483,"R2_rapid_succession, R5_high_risk_category, R6_odd_hour_high_value",7,67220.22,2024-10-09 04:57:22,Rent,Jaipur,1
TXN0016024,CUST02720,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,423588.28,2024-05-31 02:00:22,Investment,Indore,0
TXN0056060,CUST00438,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,123736.88,2023-12-25 02:28:46,Education,Indore,0
TXN0060120,CUST00398,"R1_high_value, R2_rapid_succession, R4_spending_spike",7,147917.21,2024-06-26 06:16:32,Fuel,Surat,1
TXN0056071,CUST02837,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,242402.92,2023-02-22 04:04:37,Investment,Bengaluru,0
TXN0056102,CUST01873,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,342018.21,2024-01-15 00:39:09,Investment,Delhi,0
TXN0052478,CUST01638,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,144038.98,2024-03-28 04:04:53,Salary,Lucknow,0
TXN0036170,CUST00109,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,120000.0,2023-05-05 01:49:42,Electronics,Chandigarh,0
TXN0020420,CUST01522,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,118121.16,2024-05-04 04:59:56,Salary,Bhopal,0
TXN0020836,CUST01041,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,302372.45,2023-06-05 00:16:48,Investment,Bhopal,0
TXN0014688,CUST00194,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,102768.29,2023-06-11 00:33:11,Salary,Delhi,0
TXN0037168,CUST01802,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,157374.03,2023-03-03 03:43:00,Investment,Kolkata,0
TXN0014835,CUST02761,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,197026.72,2023-06-23 03:53:16,Salary,Kochi,0
TXN0014744,CUST00597,"R1_high_value, R2_rapid_succession, R4_spending_spike",7,107784.33,2024-02-06 07:29:20,Utilities,Surat,1
TXN0049725,CUST01214,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,217609.08,2024-05-28 04:10:07,Investment,Surat,0
TXN0000040,CUST02836,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,128831.38,2023-09-09 04:41:23,Investment,Mumbai,0
TXN0032902,CUST01768,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,428321.96,2024-05-28 03:15:13,Investment,Jaipur,0
TXN0015073,CUST02158,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,117317.33,2023-05-25 03:40:39,Dining,Delhi,1
TXN0056320,CUST01442,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,280974.45,2024-11-17 03:04:25,Investment,Ahmedabad,0
TXN0060115,CUST01528,"R1_high_value, R2_rapid_succession, R4_spending_spike",7,431415.56,2023-08-08 14:03:54,Atm Withdrawal,Hyderabad,1
TXN0020604,CUST00271,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,338742.0,2023-11-25 01:27:02,Fuel,Chennai,0
TXN0046805,CUST00989,"R1_high_value, R2_rapid_succession, R4_spending_spike",7,245313.71,2024-03-23 11:45:18,Healthcare,Bhopal,1
TXN0032569,CUST01718,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,148332.64,2024-07-04 00:36:25,Investment,Kolkata,0
TXN0036639,CUST00043,"R1_high_value, R2_rapid_succession, R4_spending_spike",7,456468.31,2023-02-18 20:59:01,Salary,Indore,1
TXN0015287,CUST02722,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,454666.09,2023-06-27 00:06:10,Groceries,Hyderabad,1
TXN0001033,CUST02534,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,598254.02,2024-05-15 02:15:44,Investment,Chennai,0
TXN0036729,CUST00882,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,104351.52,2023-09-04 00:54:35,Education,Surat,0
TXN0036123,CUST02189,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,179416.56,2024-05-16 01:46:17,Investment,Chandigarh,0
TXN0056247,CUST01308,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,144333.79,2024-01-07 03:19:28,Education,Indore,0
TXN0036102,CUST01181,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,258214.95,2023-07-13 04:55:31,Investment,Pune,0
TXN0001434,CUST00931,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,179775.06,2023-11-07 02:21:28,Investment,Delhi,0
TXN0000681,CUST00018,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,168765.45,2023-01-13 01:30:05,Investment,Chandigarh,0
TXN0055784,CUST01480,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,340987.01,2023-03-01 03:43:32,Dining,Pune,1
TXN0034890,CUST02947,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,166499.91,2024-01-27 00:12:18,Salary,Jaipur,0
TXN0034668,CUST01124,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,292246.66,2023-08-15 03:10:00,Groceries,Hyderabad,1
TXN0034783,CUST02925,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,119205.22,2024-01-03 01:08:47,Education,Lucknow,0
TXN0027444,CUST00245,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,215107.92,2024-08-01 01:01:23,Investment,Pune,0
TXN0055661,CUST01222,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,120000.0,2023-01-31 03:57:25,Electronics,Bhopal,0
TXN0060091,CUST00752,"R1_high_value, R2_rapid_succession, R4_spending_spike",7,218544.78,2024-12-21 22:18:45,Electronics,Delhi,1
TXN0018841,CUST02522,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,106594.14,2024-07-25 00:33:22,Education,Chennai,0
TXN0034316,CUST01490,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,152098.17,2024-03-03 04:13:57,Healthcare,Hyderabad,1
TXN0019565,CUST00350,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,600000.0,2024-11-11 00:03:02,Groceries,Surat,0
TXN0033934,CUST01920,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,116561.98,2023-05-18 01:56:44,Investment,Hyderabad,0
TXN0060096,CUST02507,"R1_high_value, R2_rapid_succession, R4_spending_spike",7,412654.89,2023-03-26 12:34:17,Groceries,Kochi,1
TXN0034428,CUST00133,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,113868.73,2023-03-22 03:16:25,Education,Chennai,0
TXN0018617,CUST01067,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,548776.51,2024-02-23 03:52:36,Investment,Pune,0
TXN0050532,CUST02465,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,136194.01,2024-08-05 03:41:46,Salary,Ahmedabad,0
TXN0050352,CUST02745,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,241070.51,2023-11-18 02:15:41,Investment,Ahmedabad,0
TXN0060148,CUST01574,"R1_high_value, R2_rapid_succession, R4_spending_spike",7,147306.1,2023-06-18 13:33:42,Electronics,Hyderabad,1
TXN0018498,CUST01878,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,107529.51,2023-10-16 03:08:56,Electronics,Kochi,0
TXN0055624,CUST00636,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,119323.32,2023-08-04 04:04:19,Groceries,Indore,1
TXN0060144,CUST00043,"R1_high_value, R2_rapid_succession, R4_spending_spike",7,432928.12,2023-02-18 21:01:01,Salary,Indore,1
TXN0018527,CUST00358,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,120000.0,2023-06-18 02:59:59,Electronics,Chennai,0
TXN0034302,CUST00063,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,195124.03,2024-06-30 02:25:38,Investment,Chennai,0
TXN0019645,CUST02767,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,205368.01,2023-01-02 02:23:55,Investment,Jaipur,0
TXN0036073,CUST01585,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,306015.65,2023-10-24 01:29:38,Investment,Hyderabad,0
TXN0016980,CUST01532,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,117732.64,2023-03-30 03:55:47,Salary,Mumbai,0
TXN0035514,CUST01148,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,112637.92,2023-06-14 02:38:30,Electronics,Chandigarh,0
TXN0050143,CUST02687,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,151357.47,2024-07-14 02:19:14,Salary,Bengaluru,0
TXN0016719,CUST01734,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,404453.08,2023-06-28 03:47:50,Investment,Chandigarh,0
TXN0019801,CUST02421,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,331770.82,2023-07-27 04:44:18,Investment,Indore,0
TXN0016766,CUST02701,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,750000.0,2023-02-02 03:08:22,Investment,Lucknow,0
TXN0019917,CUST01334,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,300311.79,2023-12-19 02:01:52,Investment,Chennai,0
TXN0035445,CUST00199,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,171628.64,2023-06-03 00:23:16,Investment,Hyderabad,0
TXN0060141,CUST02784,"R2_rapid_succession, R5_high_risk_category, R6_odd_hour_high_value",7,46922.1,2023-11-21 02:50:23,Rent,Chennai,1
TXN0060125,CUST01495,"R1_high_value, R2_rapid_succession, R4_spending_spike",7,377732.49,2024-12-18 06:49:19,Dining,Kochi,1
TXN0055994,CUST02550,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,228321.41,2024-12-03 04:03:23,Investment,Delhi,0
TXN0055228,CUST02862,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,449871.65,2023-08-23 02:53:55,Investment,Kolkata,0
TXN0000722,CUST00607,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,200988.32,2023-11-18 00:21:25,Education,Bengaluru,0
TXN0019424,CUST01443,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,271136.68,2024-10-17 02:37:50,Investment,Hyderabad,0
TXN0050751,CUST02686,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,477259.91,2024-01-04 03:28:18,Investment,Delhi,0
TXN0050220,CUST02013,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,228600.4,2023-03-17 02:12:13,Healthcare,Indore,1
TXN0000485,CUST01913,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,120000.0,2023-07-07 02:43:53,Electronics,Kolkata,0
TXN0000487,CUST01338,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,372371.85,2023-06-21 04:06:25,Investment,Jaipur,0
TXN0019257,CUST01337,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,502631.88,2023-01-29 00:17:47,Investment,Ahmedabad,0
TXN0000705,CUST02095,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,378047.49,2024-02-17 01:12:10,Travel,Bhopal,1
TXN0033478,CUST02878,"R3_multi_location, R6_odd_hour_high_value",7,54872.32,2023-12-27 03:43:50,Atm Withdrawal,Indore,0
TXN0012990,CUST00595,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,106849.16,2024-10-21 03:55:49,Education,Lucknow,0
TXN0001336,CUST02698,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,416037.16,2024-02-25 00:37:40,Investment,Lucknow,0
TXN0039485,CUST01853,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,229535.96,2023-03-05 00:22:16,Utilities,Lucknow,1
TXN0039036,CUST01284,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,101031.47,2024-01-03 01:12:26,Electronics,Delhi,0
TXN0057311,CUST01001,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,197249.59,2023-07-06 04:00:17,Education,Chandigarh,0
TXN0001488,CUST02738,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,294428.38,2023-07-26 02:46:45,Investment,Hyderabad,0
TXN0001461,CUST01377,"R1_high_value, R2_rapid_succession, R4_spending_spike",7,482848.81,2023-03-05 18:21:33,Electronics,Kochi,1
TXN0022318,CUST00742,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,225000.0,2023-09-06 02:39:52,Education,Pune,0
TXN0057138,CUST00398,"R1_high_value, R2_rapid_succession, R4_spending_spike",7,184376.7,2024-06-26 06:13:32,Fuel,Surat,1
TXN0060063,CUST01084,"R1_high_value, R2_rapid_succession, R4_spending_spike",7,177343.57,2023-08-04 18:34:27,Travel,Lucknow,1
TXN0013205,CUST00368,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,251542.95,2024-10-22 02:58:45,Investment,Delhi,0
TXN0012125,CUST02250,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,231848.0,2024-09-13 02:52:37,Groceries,Jaipur,0
TXN0011676,CUST02613,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,120000.0,2024-12-02 00:42:14,Electronics,Surat,0
TXN0013219,CUST01391,"R1_high_value, R2_rapid_succession, R4_spending_spike",7,322878.2,2024-04-01 20:11:42,Entertainment,Pune,1
TXN0060127,CUST00900,"R1_high_value, R2_rapid_succession, R4_spending_spike",7,212109.34,2024-12-15 10:49:54,Utilities,Bhopal,1
TXN0054666,CUST02568,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,164650.07,2023-10-07 01:31:57,Salary,Pune,0
TXN0038350,CUST01296,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,157465.88,2023-01-31 01:25:56,Education,Bengaluru,0
TXN0049505,CUST00360,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,299522.11,2023-06-29 01:35:29,Investment,Lucknow,0
TXN0049235,CUST00304,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,462147.64,2023-01-17 00:54:16,Groceries,Jaipur,1
TXN0022002,CUST00274,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,228084.98,2023-08-09 04:08:06,Investment,Ahmedabad,0
TXN0049229,CUST02521,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,350613.95,2023-08-08 02:08:41,Investment,Chandigarh,0
TXN0011901,CUST01128,"R1_high_value, R2_rapid_succession, R4_spending_spike",7,459302.96,2023-07-11 18:19:55,Unknown,Pune,1
TXN0012344,CUST02125,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,306053.98,2023-03-17 03:01:00,Investment,Kochi,0
TXN0039361,CUST02402,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,128414.75,2023-06-10 00:01:50,Salary,Jaipur,0
TXN0051372,CUST02539,"R1_high_value, R2_rapid_succession, R4_spending_spike",7,408370.24,2023-02-20 15:49:04,Healthcare,Indore,1
TXN0039137,CUST02809,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,256545.35,2024-09-03 04:54:19,Investment,Chennai,0
TXN0039142,CUST02963,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,527863.86,2023-06-15 01:18:05,Investment,Chandigarh,0
TXN0031245,CUST02369,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,338028.3,2023-03-26 04:16:58,Investment,Pune,0
TXN0038846,CUST00639,"R1_high_value, R2_rapid_succession, R4_spending_spike",7,193036.67,2024-12-20 09:11:50,Shopping,Hyderabad,1
TXN0021823,CUST01084,"R1_high_value, R2_rapid_succession, R4_spending_spike",7,193210.11,2023-08-04 18:29:27,Travel,Lucknow,1
TXN0011954,CUST01239,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,306600.53,2024-06-09 04:15:07,Investment,Chennai,0
TXN0060113,CUST01377,"R1_high_value, R2_rapid_succession, R4_spending_spike",7,470639.24,2023-03-05 18:22:33,Electronics,Kochi,1
TXN0049379,CUST02997,"R1_high_value, R4_spending_spike, R6_odd_hour_high_value",7,262664.71,2023-10-28 02:39:10,Investment,Indore,0
